visitNumber,visitId,visitStartTime,date,total_visits,total_hits,total_pageviews,total_timeOnSite,total_bounces,total_newVisits,total_screenviews,browser,hitNumber,isEntrance,isExit,hitPagePath,hitPageHostname,hitPageTitle,hitPageSearchKeyword,hitPageSearchCategory,hitPagePathLevel1,transactionId,itemTransactionId,ProductName,ProductSKU,Category,Variant,ProductList, Revenue , TotalCost ,Price,Quantity
3,1471461528,1471461528,20160817,1,31,23,528,,,,Chrome,30,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171779,ORD201608171779,Google Women's Short Sleeve V-Neck Tee Black,GGOEGAEB028613,(not set), SM,(not set), 55.59 , 13.59 ,13.59,1
3,1471461528,1471461528,20160817,1,31,23,528,,,,Chrome,30,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171779,ORD201608171779,Google 3/4 Sleeve Raglan Badge Henley Black,GGOEGAEB031515,(not set), LG,(not set), 55.59 , 23.19 ,23.19,1
4,1471461546,1471461546,20160817,1,34,25,733,,,,Chrome,33,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171795,ORD201608171795,Google Water Resistant Bluetooth Speaker,GGOEGEVR014999,(not set),Single Option Only,(not set), 56.08 , 34.99 ,34.99,1
4,1471461546,1471461546,20160817,1,34,25,733,,,,Chrome,33,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171795,ORD201608171795,Google Sunglasses,GGOEGHGH019699,(not set), GREEN,(not set), 56.08 , 3.50 ,3.5,1
4,1471461546,1471461546,20160817,1,34,25,733,,,,Chrome,33,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171795,ORD201608171795,Google Sunglasses,GGOEGHGR019499,(not set), RED,(not set), 56.08 , 3.50 ,3.5,1
1,1471477297,1471477297,20160817,1,36,32,623,,1,,Chrome,35,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171800,ORD201608171800,Google Power Bank,GGOEGETR014599,(not set),Single Option Only,(not set), 102.48 , 50.97 ,16.99,3
1,1471477297,1471477297,20160817,1,36,32,623,,1,,Chrome,35,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171800,ORD201608171800,Google Water Resistant Bluetooth Speaker,GGOEGEVR014999,(not set),Single Option Only,(not set), 102.48 , 34.99 ,34.99,1
4,1471470917,1471470917,20160817,1,41,31,474,,,,Chrome,40,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171814,ORD201608171814,Google Laptop and Cell Phone Stickers,GGOEGFKQ020399,(not set),Single Option Only,(not set), 39.79 , 1.59 ,1.59,1
4,1471470917,1471470917,20160817,1,41,31,474,,,,Chrome,40,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171814,ORD201608171814,Google Device Stand,GGOEGCBC074299,(not set),Single Option Only,(not set), 39.79 , 3.99 ,3.99,1
4,1471470917,1471470917,20160817,1,41,31,474,,,,Chrome,40,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171814,ORD201608171814,Google Women's Short Sleeve V-Neck Tee Lavender,GGOEGALP034314,(not set), MD,(not set), 39.79 , 13.59 ,13.59,1
4,1471470917,1471470917,20160817,1,41,31,474,,,,Chrome,40,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171814,ORD201608171814,Keyboard DOT Sticker,GGOEGFKA022299,(not set),Single Option Only,(not set), 39.79 , 1.20 ,1.2,1
4,1471470917,1471470917,20160817,1,41,31,474,,,,Chrome,40,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171814,ORD201608171814,Engraved Ceramic Google Mug,GGOEGDWC020199,(not set),Single Option Only,(not set), 39.79 , 7.19 ,7.19,1
7,1471446662,1471446662,20160817,1,43,32,694,,,,Chrome,42,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171820,ORD201608171820,26 oz Double Wall Insulated Bottle,GGOEGDHQ015399,(not set),Single Option Only,(not set), 69.10 , 19.99 ,19.99,1
7,1471446662,1471446662,20160817,1,43,32,694,,,,Chrome,42,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171820,ORD201608171820,Google Men's 100% Cotton Short Sleeve Hero Tee Black,GGOEGAAB010515,(not set), LG,(not set), 69.10 , 13.59 ,13.59,1
7,1471446662,1471446662,20160817,1,43,32,694,,,,Chrome,42,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171820,ORD201608171820,Google Men's 100% Cotton Short Sleeve Hero Tee White,GGOEGAAQ010415,(not set), LG,(not set), 69.10 , 13.59 ,13.59,1
3,1471458275,1471458275,20160817,1,47,34,2012,,,,Chrome,46,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171830,ORD201608171830,Galaxy Screen Cleaning Cloth,GGOEGOFH020299,(not set),Single Option Only,(not set), 289.34 , 15.90 ,1.59,10
3,1471458275,1471458275,20160817,1,47,34,2012,,,,Chrome,46,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171830,ORD201608171830,Google 22 oz Water Bottle,GGOEGDHR018499,(not set), RED,(not set), 289.34 , 11.95 ,2.39,5
3,1471458275,1471458275,20160817,1,47,34,2012,,,,Chrome,46,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171830,ORD201608171830,Google 22 oz Water Bottle,GGOEGDHC018299,(not set), BLUE,(not set), 289.34 , 11.95 ,2.39,5
3,1471458275,1471458275,20160817,1,47,34,2012,,,,Chrome,46,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171830,ORD201608171830,Google Kick Ball,GGOEGFSR022099,(not set),Single Option Only,(not set), 289.34 , 15.90 ,1.59,10
3,1471458275,1471458275,20160817,1,47,34,2012,,,,Chrome,46,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171830,ORD201608171830,1 oz Hand Sanitizer,GGOEGCKQ013199,(not set),Single Option Only,(not set), 289.34 , 15.90 ,1.59,10
3,1471458275,1471458275,20160817,1,47,34,2012,,,,Chrome,46,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171830,ORD201608171830,Maze Pen,GGOEGGOA017399,(not set),Single Option Only,(not set), 289.34 , 15.80 ,0.79,20
3,1471458275,1471458275,20160817,1,47,34,2012,,,,Chrome,46,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171830,ORD201608171830,Color Changing Grip Pen,GGOEGOAR021999,(not set),Single Option Only,(not set), 289.34 , 24.00 ,1.2,20
3,1471458275,1471458275,20160817,1,47,34,2012,,,,Chrome,46,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171830,ORD201608171830,Compact Journal with Recycled Pages,GGOEGOCC017699,(not set),Single Option Only,(not set), 289.34 , 42.00 ,2.8,15
3,1471458275,1471458275,20160817,1,47,34,2012,,,,Chrome,46,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171830,ORD201608171830,Google Metallic Notebook Set,GGOEGOLC014299,(not set),Single Option Only,(not set), 289.34 , 71.85 ,4.79,15
8,1471450287,1471450287,20160817,1,55,37,2376,,,,Chrome,54,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171844,ORD201608171844,Red Shine 15 oz Mug,GGOEGDWR015799,(not set),Single Option Only,(not set), 78.61 , 10.39 ,10.39,1
8,1471450287,1471450287,20160817,1,55,37,2376,,,,Chrome,54,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171844,ORD201608171844,Google Men's 100% Cotton Short Sleeve Hero Tee Red,GGOEGAAR010714,(not set), MD,(not set), 78.61 , 13.59 ,13.59,1
8,1471450287,1471450287,20160817,1,55,37,2376,,,,Chrome,54,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171844,ORD201608171844,Google Vintage Henley Grey/Black,GGOEGAEJ035314,(not set), MD,(not set), 78.61 , 23.99 ,23.99,1
8,1471450287,1471450287,20160817,1,55,37,2376,,,,Chrome,54,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171844,ORD201608171844,Google Men's Short Sleeve Badge Tee Charcoal,GGOEGAAJ032614,(not set), MD,(not set), 78.61 , 15.19 ,15.19,1
1,1471498583,1471498583,20160817,1,59,44,1569,,1,,Chrome,58,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608172798,ORD201608172798,YouTube Twill Cap,GGOEYHPB072210,(not set),Single Option Only,(not set), 86.45 , 10.99 ,10.99,1
1,1471498583,1471498583,20160817,1,59,44,1569,,1,,Chrome,58,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608172798,ORD201608172798,YouTube Men's Short Sleeve Hero Tee Black,GGOEYAAB031815,(not set), LG,(not set), 86.45 , 16.99 ,16.99,1
1,1471498583,1471498583,20160817,1,59,44,1569,,1,,Chrome,58,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608172798,ORD201608172798,Google Men's Short Sleeve Performance Badge Tee Black,GGOEGAAB058916,(not set), XL,(not set), 86.45 , 21.99 ,21.99,1
1,1471498583,1471498583,20160817,1,59,44,1569,,1,,Chrome,58,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608172798,ORD201608172798,YouTube Men's Short Sleeve Hero Tee Black,GGOEYAAB031816,(not set), XL,(not set), 86.45 , 16.99 ,16.99,1
1,1471498583,1471498583,20160817,1,59,44,1569,,1,,Chrome,58,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608172798,ORD201608172798,Google Twill Cap,GGOEGHPB071610,(not set),Single Option Only,(not set), 86.45 , 10.99 ,10.99,1
4,1471436918,1471436918,20160817,1,60,41,802,,,,Chrome,58,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171851,ORD201608171851,Google Women's Short Sleeve V-Neck Tee Dark Grey,GGOEGAEJ028715,(not set), LG,(not set), 161.49 , 13.59 ,13.59,1
4,1471436918,1471436918,20160817,1,60,41,802,,,,Chrome,58,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171851,ORD201608171851,Google Men's 100% Cotton Short Sleeve Hero Tee White,GGOEGAAQ010413,(not set), SM,(not set), 161.49 , 13.59 ,13.59,1
4,1471436918,1471436918,20160817,1,60,41,802,,,,Chrome,58,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171851,ORD201608171851,Google Women's Fleece Hoodie,GGOEGAQB036013,(not set), SM,(not set), 161.49 , 44.79 ,44.79,1
4,1471436918,1471436918,20160817,1,60,41,802,,,,Chrome,58,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171851,ORD201608171851,Google Women's Short Sleeve Hero Tee White,GGOEGAEQ027913,(not set), SM,(not set), 161.49 , 13.59 ,13.59,1
4,1471436918,1471436918,20160817,1,60,41,802,,,,Chrome,58,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171851,ORD201608171851,Android Toddler Short Sleeve T-shirt Pink,GGOEAAXN066330,(not set), 4T,(not set), 161.49 , 13.59 ,13.59,1
4,1471436918,1471436918,20160817,1,60,41,802,,,,Chrome,58,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171851,ORD201608171851,Google Men's 100% Cotton Short Sleeve Hero Tee Black,GGOEGAAB010513,(not set), SM,(not set), 161.49 , 13.59 ,13.59,1
4,1471436918,1471436918,20160817,1,60,41,802,,,,Chrome,58,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171851,ORD201608171851,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,GGOEGAAL010615,(not set), LG,(not set), 161.49 , 13.59 ,13.59,1
4,1471436918,1471436918,20160817,1,60,41,802,,,,Chrome,58,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171851,ORD201608171851,Google Women's Short Sleeve Hero Tee Black,GGOEGAEB027813,(not set), SM,(not set), 161.49 , 13.59 ,13.59,1
1,1471485543,1471485543,20160817,1,61,46,2847,,1,,Chrome,60,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171852,ORD201608171852,You Tube Toddler Short Sleeve Tee Red,GGOEYAXR066155,(not set), 5/6T,(not set), 66.52 , 16.99 ,16.99,1
1,1471485543,1471485543,20160817,1,61,46,2847,,1,,Chrome,60,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171852,ORD201608171852,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,GGOEGAAL010614,(not set), MD,(not set), 66.52 , 16.99 ,16.99,1
1,1471485543,1471485543,20160817,1,61,46,2847,,1,,Chrome,60,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171852,ORD201608171852,Google Women's Vintage T-Shirt Black,GGOEGALB034113,(not set), SM,(not set), 66.52 , 16.99 ,16.99,1
1,1471468881,1471468881,20160817,1,62,44,749,,1,,Chrome,61,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171856,ORD201608171856,Badge Holder,GGOEGOXQ016399,(not set),Single Option Only,(not set), 283.84 , 6.36 ,1.59,4
1,1471468881,1471468881,20160817,1,62,44,749,,1,,Chrome,61,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171856,ORD201608171856,YouTube Custom Decals,GGOEYFKQ020699,(not set),Single Option Only,(not set), 283.84 , 6.36 ,1.59,4
1,1471468881,1471468881,20160817,1,62,44,749,,1,,Chrome,61,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171856,ORD201608171856,1 oz Hand Sanitizer,GGOEGCKQ013199,(not set),Single Option Only,(not set), 283.84 , 9.54 ,1.59,6
1,1471468881,1471468881,20160817,1,62,44,749,,1,,Chrome,61,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171856,ORD201608171856,Google Metallic Notebook Set,GGOEGOLC014299,(not set),Single Option Only,(not set), 283.84 , 47.90 ,4.79,10
1,1471468881,1471468881,20160817,1,62,44,749,,1,,Chrome,61,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171856,ORD201608171856,Compact Selfie Stick,GGOEGFQB013799,(not set),Single Option Only,(not set), 283.84 , 35.95 ,7.19,5
1,1471468881,1471468881,20160817,1,62,44,749,,1,,Chrome,61,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171856,ORD201608171856,Google Car Clip Phone Holder,GGOEGCBB074199,(not set),Single Option Only,(not set), 283.84 , 11.18 ,5.59,2
1,1471468881,1471468881,20160817,1,62,44,749,,1,,Chrome,61,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171856,ORD201608171856,YouTube Onesie Heather,GGOEYAWJ061453,(not set), NEWBORN,(not set), 283.84 , 38.38 ,19.19,2
1,1471468881,1471468881,20160817,1,62,44,749,,1,,Chrome,61,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171856,ORD201608171856,YouTube Onesie Heather,GGOEYAWJ061448,(not set), 6M,(not set), 283.84 , 38.38 ,19.19,2
1,1471468881,1471468881,20160817,1,62,44,749,,1,,Chrome,61,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171856,ORD201608171856,Google Baby Essentials Set,GGOEGAWQ062953,(not set), NEWBORN,(not set), 283.84 , 27.19 ,27.19,1
1,1471478670,1471478670,20160817,1,63,52,1488,,1,,Chrome,62,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171857,ORD201608171857,Electronics Accessory Pouch,GGOEGBFC018799,(not set),Single Option Only,(not set), 107.67 , 14.97 ,4.99,3
1,1471478670,1471478670,20160817,1,63,52,1488,,1,,Chrome,62,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171857,ORD201608171857,Google Men's 100% Cotton Short Sleeve Hero Tee Black,GGOEGAAB010514,(not set), MD,(not set), 107.67 , 16.99 ,16.99,1
1,1471478670,1471478670,20160817,1,63,52,1488,,1,,Chrome,62,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171857,ORD201608171857,Google Heavyweight Long Sleeve Hero Tee Navy,GGOEGAEL031114,(not set), MD,(not set), 107.67 , 39.99 ,39.99,1
1,1471478670,1471478670,20160817,1,63,52,1488,,1,,Chrome,62,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171857,ORD201608171857,Google Men's 100% Cotton Short Sleeve Hero Tee White,GGOEGAAQ010413,(not set), SM,(not set), 107.67 , 16.99 ,16.99,1
4,1471491410,1471491410,20160817,1,66,57,2673,,,,Chrome,17,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171860,ORD201608171860,Google Heavyweight Long Sleeve Hero Tee Navy,GGOEGAEL031116,(not set), XL,(not set), 65.57 , 39.99 ,39.99,1
4,1471491410,1471491410,20160817,1,66,57,2673,,,,Chrome,45,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171860,ORD201608171860,Google Power Bank,GGOEGETR014599,(not set),Single Option Only,(not set), 190.30 , 169.90 ,16.99,10
4,1471491410,1471491410,20160817,1,66,57,2673,,,,Chrome,65,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171860,ORD201608171860,Aria Bluetooth Speaker,GGOEGEVJ023999,(not set),Single Option Only,(not set), 112.06 , 79.99 ,79.99,1
2,1471479219,1471479219,20160817,1,68,48,1385,,,,Chrome,66,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171863,ORD201608171863,Google Men's 100% Cotton Short Sleeve Hero Tee Black,GGOEGAAB010517,(not set), 2XL,(not set), 21.09 , 13.59 ,13.59,1
2,1471475301,1471475301,20160817,1,69,50,2475,,,,Chrome,68,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171865,ORD201608171865,Micro Wireless Earbuds,GGOEGEVA022399,(not set),Single Option Only,(not set), 69.11 , 31.99 ,31.99,1
2,1471475301,1471475301,20160817,1,69,50,2475,,,,Chrome,68,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171865,ORD201608171865,8 pc Android Sticker Sheet,GGOEAFKQ020499,(not set),Single Option Only,(not set), 69.11 , 1.59 ,1.59,1
2,1471475301,1471475301,20160817,1,69,50,2475,,,,Chrome,68,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171865,ORD201608171865,YouTube Custom Decals,GGOEYFKQ020699,(not set),Single Option Only,(not set), 69.11 , 1.59 ,1.59,1
2,1471475301,1471475301,20160817,1,69,50,2475,,,,Chrome,68,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171865,ORD201608171865,Windup Android,GGOEAKDH019899,(not set),Single Option Only,(not set), 69.11 , 3.19 ,3.19,1
2,1471475301,1471475301,20160817,1,69,50,2475,,,,Chrome,68,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171865,ORD201608171865,Crunch-It Dog Toy,GGOEGPJC203399,(not set),Single Option Only,(not set), 69.11 , 11.97 ,3.99,3
5,1471443772,1471443772,20160817,1,70,53,691,,,,Chrome,69,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171866,ORD201608171866,Foam Can and Bottle Cooler,GGOEGFYQ016599,(not set),Single Option Only,(not set), 78.19 , 4.77 ,1.59,3
5,1471443772,1471443772,20160817,1,70,53,691,,,,Chrome,69,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171866,ORD201608171866,Keyboard DOT Sticker,GGOEGFKA022299,(not set),Single Option Only,(not set), 78.19 , 2.40 ,1.2,2
5,1471443772,1471443772,20160817,1,70,53,691,,,,Chrome,69,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171866,ORD201608171866,8 pc Android Sticker Sheet,GGOEAFKQ020499,(not set),Single Option Only,(not set), 78.19 , 3.18 ,1.59,2
5,1471443772,1471443772,20160817,1,70,53,691,,,,Chrome,69,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171866,ORD201608171866,Google Laptop and Cell Phone Stickers,GGOEGFKQ020399,(not set),Single Option Only,(not set), 78.19 , 3.18 ,1.59,2
5,1471443772,1471443772,20160817,1,70,53,691,,,,Chrome,69,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171866,ORD201608171866,Badge Holder,GGOEGOXQ016399,(not set),Single Option Only,(not set), 78.19 , 3.18 ,1.59,2
5,1471443772,1471443772,20160817,1,70,53,691,,,,Chrome,69,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171866,ORD201608171866,Google Women's Short Sleeve V-Neck Tee Stone,GGOEGALJ034413,(not set), SM,(not set), 78.19 , 13.59 ,13.59,1
5,1471443772,1471443772,20160817,1,70,53,691,,,,Chrome,69,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171866,ORD201608171866,Google Heavyweight Long Sleeve Hero Tee Burgundy,GGOEGAEE031013,(not set), SM,(not set), 78.19 , 31.99 ,31.99,1
1,1471488211,1471488211,20160817,1,75,59,1214,,1,,Chrome,74,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171870,ORD201608171870,Google Men's Vintage Badge Tee Black,GGOEGAAB033814,(not set), MD,(not set), 33.97 , 13.59 ,13.59,1
1,1471488211,1471488211,20160817,1,75,59,1214,,1,,Chrome,74,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171870,ORD201608171870,Engraved Ceramic Google Mug,GGOEGDWC020199,(not set),Single Option Only,(not set), 33.97 , 7.19 ,7.19,1
2,1471440994,1471440994,20160817,1,84,60,1354,,,,Chrome,83,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171875,ORD201608171875,Google 17oz Stainless Steel Sport Bottle,GGOEGDHC074099,(not set),Single Option Only,(not set), 249.14 , 18.99 ,18.99,1
2,1471440994,1471440994,20160817,1,84,60,1354,,,,Chrome,83,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171875,ORD201608171875,Android 17oz Stainless Steel Sport Bottle,GGOEADHH073999,(not set),Single Option Only,(not set), 249.14 , 18.99 ,18.99,1
2,1471440994,1471440994,20160817,1,84,60,1354,,,,Chrome,83,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171875,ORD201608171875,Android Glass Water Bottle with Black Sleeve,GGOEADHB014799,(not set),Single Option Only,(not set), 249.14 , 12.99 ,12.99,1
2,1471440994,1471440994,20160817,1,84,60,1354,,,,Chrome,83,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171875,ORD201608171875,Google Adult Tee Fruit Games Pineapple,GGOEGAAH075913,(not set), SM,(not set), 249.14 , 26.99 ,26.99,1
2,1471440994,1471440994,20160817,1,84,60,1354,,,,Chrome,83,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171875,ORD201608171875,Google Device Stand,GGOEGCBC074299,(not set),Single Option Only,(not set), 249.14 , 4.99 ,4.99,1
2,1471440994,1471440994,20160817,1,84,60,1354,,,,Chrome,83,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171875,ORD201608171875,Google Power Bank,GGOEGETR014599,(not set),Single Option Only,(not set), 249.14 , 16.99 ,16.99,1
2,1471440994,1471440994,20160817,1,84,60,1354,,,,Chrome,83,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171875,ORD201608171875,Google Water Resistant Bluetooth Speaker,GGOEGEVR014999,(not set),Single Option Only,(not set), 249.14 , 34.99 ,34.99,1
2,1471440994,1471440994,20160817,1,84,60,1354,,,,Chrome,83,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171875,ORD201608171875,Google Lunch Bag,GGOEGBCR024399,(not set),Single Option Only,(not set), 249.14 , 13.99 ,13.99,1
2,1471440994,1471440994,20160817,1,84,60,1354,,,,Chrome,83,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171875,ORD201608171875,YouTube Trucker Hat,GGOEYHPA003510,(not set),Single Option Only,(not set), 249.14 , 21.99 ,21.99,1
2,1471493437,1471493437,20160817,1,86,64,2050,,,,Chrome,82,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171877,ORD201608171877,Badge Holder,GGOEGOXQ016399,(not set),Single Option Only,(not set), 69.07 , 1.59 ,1.59,1
2,1471493437,1471493437,20160817,1,86,64,2050,,,,Chrome,82,,,/ordercompleted.html,shop.googlemerchandisestore.com,Checkout Confirmation,,,/ordercompleted.html,ORD201608171877,ORD201608171877,Large Zipper Top Tote Bag,GGOEGBJB022599,(not set),Single Option Only,(not set), 69.07 , 27.99 ,27.99,1
